,Unnamed: 0,title,price,availability,price_category
398,398,The Paris Wife,20.22,In stock,Standard
399,399,Angels & Demons (Robert Langdon #1),48.67,In stock,Standard
400,400,The Midnight Watch: A Novel of the Titanic and the Californian,48.39,In stock,Standard
401,401,Lord of the Flies,47.11,In stock,Standard
402,402,The Giver (The Giver Quartet #1),21.71,In stock,Standard
403,403,The First Hostage (J.B. Collins #2),40.67,In stock,Standard
404,404,The Power of Now: A Guide to Spiritual Enlightenment,37.8,In stock,Standard
405,405,Lady Renegades (Rebel Belle #3),14.41,In stock,Budget
406,406,Sharp Objects,33.34,In stock,Standard
407,407,Wall and Piece,44.18,In stock,Standard
408,408,"Pop Gun War, Volume 1: Gift",37.72,In stock,Standard
409,409,Fire Bound (Sea Haven/Sisters of the Heart #5),26.78,In stock,Standard
410,410,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",13.34,In stock,Budget
411,411,The Hook Up (Game On #1),28.34,In stock,Standard
412,412,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",40.2,In stock,Standard
413,413,Best of My Love (Fool's Gold #20),21.72,In stock,Standard
414,414,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",41.24,In stock,Standard
415,415,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",46.96,In stock,Standard
416,416,The Name of the Wind (The Kingkiller Chronicle #1),48.71,In stock,Standard
417,417,Soldier (Talon #3),50.96,In stock,Premium
418,418,Pet Sematary,56.8,In stock,Premium
419,419,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),52.41,In stock,Premium
420,420,Drama,14.41,In stock,Budget
421,421,Code Name Verity (Code Name Verity #1),11.88,In stock,Budget
422,422,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,55.99,In stock,Premium
423,423,Seven Days in the Art World,29.64,In stock,Standard
424,424,Reskilling America: Learning to Labor in the Twenty-First Century,33.29,In stock,Standard
425,425,Rising Strong,10.56,In stock,Budget
426,426,Fifty Shades Freed (Fifty Shades #3),12.87,In stock,Budget
427,427,The Hook Up (Game On #1),37.46,In stock,Standard
428,428,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),19.07,In stock,Budget
429,429,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,31.49,In stock,Standard
430,430,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),46.83,In stock,Standard
431,431,The Psychopath Test: A Journey Through the Madness Industry,37.97,In stock,Standard
432,432,A Short History of Nearly Everything,48.49,In stock,Standard
433,433,"Sit, Stay, Love",52.98,In stock,Premium
434,434,The Girl You Left Behind (The Girl You Left Behind #1),58.32,In stock,Premium
435,435,Fifty Shades Freed (Fifty Shades #3),44.29,In stock,Standard
436,436,Kill 'Em and Leave: Searching for James Brown and the American Soul,16.68,In stock,Budget
437,437,The Husband's Secret,33.92,In stock,Standard
438,438,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",48.39,In stock,Standard
439,439,If I Stay (If I Stay #1),47.84,In stock,Standard
440,440,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",24.42,In stock,Standard
441,441,The Omnivore's Dilemma: A Natural History of Four Meals,22.11,In stock,Standard
442,442,Howl and Other Poems,43.55,In stock,Standard
443,443,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",44.18,In stock,Standard
444,444,Peak: Secrets from the New Science of Expertise,16.96,In stock,Budget
445,445,Most Wanted,24.57,In stock,Standard
446,446,Grumbles,24.12,In stock,Standard
447,447,Suddenly in Love (Lake Haven #1),10.16,In stock,Budget
448,448,Patience,15.44,In stock,Budget
449,449,The Dovekeepers,39.5,In stock,Standard
450,450,Shiver (The Wolves of Mercy Falls #1),45.51,In stock,Standard
451,451,Girl With a Pearl Earring,34.79,In stock,Standard
452,452,The Argonauts,44.1,In stock,Standard
453,453,Atlas Shrugged,54.4,In stock,Premium
454,454,Dress Your Family in Corduroy and Denim,20.88,In stock,Standard
455,455,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",28.48,In stock,Standard
456,456,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,53.13,In stock,Premium
457,457,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",46.91,In stock,Standard
458,458,A Spy's Devotion (The Regency Spies of London #1),43.38,In stock,Standard
459,459,It's Only the Himalayas,58.11,In stock,Premium
460,460,Set Me Free,13.99,In stock,Budget
461,461,The Guns of August,54.12,In stock,Premium
462,462,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),14.4,In stock,Budget
463,463,The Art of Not Breathing,43.69,In stock,Standard
464,464,Untitled Collection: Sabbath Poems 2014,48.41,In stock,Standard
465,465,Digital Fortress,19.57,In stock,Budget
466,466,Sharp Objects,53.74,In stock,Premium
467,467,The Time Keeper,50.62,In stock,Premium
468,468,The Art and Science of Low Carbohydrate Living,46.23,In stock,Standard
469,469,"Saga, Volume 6 (Saga (Collected Editions) #6)",36.28,In stock,Standard
470,470,Eight Hundred Grapes,17.8,In stock,Budget
471,471,"Run, Spot, Run: The Ethics of Keeping Pets",57.49,In stock,Premium
472,472,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),59.95,In stock,Premium
473,473,Black Dust,33.34,In stock,Standard
474,474,Little Women (Little Women #1),53.68,In stock,Premium
475,475,Atlas Shrugged,31.85,In stock,Standard
476,476,Fun Home: A Family Tragicomic,29.65,In stock,Standard
477,477,'Salem's Lot,53.63,In stock,Premium
478,478,salt.,13.86,In stock,Budget
479,479,Fighting Fate (Fighting #6),39.45,In stock,Standard
480,480,The Iliad,51.96,In stock,Premium
481,481,The Loney,43.29,In stock,Standard
482,482,Alice in Wonderland (Alice's Adventures in Wonderland #1),47.09,In stock,Standard
483,483,Romero and Juliet: A Tragic Tale of Love and Zombies,48.56,In stock,Standard
484,484,The Bane Chronicles (The Bane Chronicles #1-11),39.24,In stock,Standard
485,485,The Wedding Dress,17.43,In stock,Budget
486,486,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,39.24,In stock,Standard
487,487,Wall and Piece,15.97,In stock,Budget
488,488,The Genius of Birds,33.14,In stock,Standard
489,489,The Hunger Games (The Hunger Games #1),46.49,In stock,Standard
490,490,The Fault in Our Stars,48.67,In stock,Standard
491,491,Behind Closed Doors,19.49,In stock,Budget
492,492,orange: The Complete Collection 1 (orange: The Complete Collection #1),56.41,In stock,Premium
493,493,Persepolis: The Story of a Childhood (Persepolis #1-2),53.71,In stock,Premium
494,494,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),17.27,In stock,Budget
495,495,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",55.55,In stock,Premium
496,496,Atlas Shrugged,24.8,In stock,Standard
497,497,Into the Wild,38.38,In stock,Standard
498,498,Lies and Other Acts of Love,44.58,In stock,Standard
499,499,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",57.25,In stock,Premium
500,500,God: The Most Unpleasant Character in All Fiction,17.24,In stock,Budget
501,501,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,21.04,In stock,Standard
502,502,Tipping the Velvet,53.74,In stock,Premium
503,503,Behind Closed Doors,51.99,In stock,Premium
504,504,How to Be Miserable: 40 Strategies You Already Use,28.13,In stock,Standard
505,505,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",59.45,In stock,Premium
506,506,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",19.09,In stock,Budget
507,507,The Lover's Dictionary,26.09,In stock,Standard
508,508,Untitled Collection: Sabbath Poems 2014,23.11,In stock,Standard
509,509,Soldier (Talon #3),20.02,In stock,Standard
510,510,The Exiled,55.55,In stock,Premium
511,511,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,39.43,In stock,Standard
512,512,Outlander (Outlander #1),12.16,In stock,Budget
513,513,Meditations,57.42,In stock,Premium
514,514,A World of Flavor: Your Gluten Free Passport,22.11,In stock,Standard
515,515,The Artist's Way: A Spiritual Path to Higher Creativity,53.53,In stock,Premium
516,516,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",44.48,In stock,Standard
517,517,Greek Mythic History,25.37,In stock,Standard
518,518,A New Earth: Awakening to Your Life's Purpose,43.45,In stock,Standard
519,519,Tipping Point for Planet Earth: How Close Are We to the Edge?,34.41,In stock,Standard
520,520,The Bear and the Piano,56.5,In stock,Premium
521,521,When You Are Engulfed in Flames,55.65,In stock,Premium
522,522,John Adams,28.58,In stock,Standard
523,523,The Bette Davis Club,34.0,In stock,Standard
524,524,Rogue Lawyer (Rogue Lawyer #1),41.32,In stock,Standard
525,525,Robin War,52.41,In stock,Premium
526,526,No One Here Gets Out Alive,39.67,In stock,Standard
527,527,The Catcher in the Rye,21.57,In stock,Standard
528,528,The Literature Book (Big Ideas Simply Explained),42.15,In stock,Standard
529,529,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),56.76,In stock,Premium
530,530,Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,57.31,In stock,Premium
531,531,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",47.82,In stock,Standard
532,532,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",48.64,In stock,Standard
533,533,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",48.96,In stock,Standard
534,534,A Feast for Crows (A Song of Ice and Fire #4),36.74,In stock,Standard
535,535,Soldier (Talon #3),38.89,In stock,Standard
536,536,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,29.17,In stock,Standard
537,537,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",21.36,In stock,Standard
538,538,The Raven Boys (The Raven Cycle #1),27.18,In stock,Standard
539,539,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,29.87,In stock,Standard
540,540,Far From True (Promise Falls Trilogy #2),36.39,In stock,Standard
541,541,Lady Renegades (Rebel Belle #3),33.92,In stock,Standard
542,542,"The Three Searches, Meaning, and the Story",32.36,In stock,Standard
543,543,Breaking Dawn (Twilight #4),58.64,In stock,Premium
544,544,Fool Me Once,58.09,In stock,Premium
545,545,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,32.61,In stock,Standard
546,546,Orange Is the New Black,57.86,In stock,Premium
547,547,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,12.3,In stock,Budget
548,548,Poisonous (Max Revere Novels #3),39.5,In stock,Standard
549,549,Becoming Wise: An Inquiry into the Mystery and Art of Living,48.35,In stock,Standard
550,550,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",49.71,In stock,Standard
551,551,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,12.61,In stock,Budget
552,552,Secrets and Lace (Fatal Hearts #1),53.9,In stock,Premium
553,553,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",41.05,In stock,Standard
554,554,Listen to Me (Fusion #1),47.09,In stock,Standard
555,555,Me Talk Pretty One Day,55.46,In stock,Premium
556,556,The Whale,43.69,In stock,Standard
557,557,The False Prince (The Ascendance Trilogy #1),32.34,In stock,Standard
558,558,The Stranger,26.12,In stock,Standard
559,559,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,25.08,In stock,Standard
560,560,The Wedding Pact (The O'Malleys #2),43.61,In stock,Standard
561,561,Charlie and the Chocolate Factory (Charlie Bucket #1),26.08,In stock,Standard
562,562,Lola and the Boy Next Door (Anna and the French Kiss #2),42.14,In stock,Standard
563,563,In the Woods (Dublin Murder Squad #1),54.81,In stock,Premium
564,564,The Complete Maus (Maus #1-2),28.42,In stock,Standard
565,565,The Book of Mormon,18.03,In stock,Budget
566,566,Greek Mythic History,55.02,In stock,Premium
567,567,The Cuckoo's Calling (Cormoran Strike #1),28.32,In stock,Standard
568,568,The Star-Touched Queen,40.67,In stock,Standard
569,569,The Little Prince,58.99,In stock,Premium
570,570,Danganronpa Volume 1,25.52,In stock,Standard
571,571,The Marriage of Opposites,37.6,In stock,Standard
572,572,Something Blue (Darcy & Rachel #2),42.72,In stock,Standard
573,573,Grey (Fifty Shades #4),28.07,In stock,Standard
574,574,Tell Me Three Things,48.64,In stock,Standard
575,575,The Book of Mormon,23.37,In stock,Standard
576,576,"We Love You, Charlie Freeman",54.11,In stock,Premium
577,577,"Hush, Hush (Hush, Hush #1)",49.43,In stock,Standard
578,578,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,11.89,In stock,Budget
579,579,Left Behind (Left Behind #1),11.82,In stock,Budget
580,580,The Art Forger,50.27,In stock,Premium
581,581,"Giant Days, Vol. 1 (Giant Days #1-4)",16.16,In stock,Budget
582,582,Throne of Glass (Throne of Glass #1),13.61,In stock,Budget
583,583,Louisa: The Extraordinary Life of Mrs. Adams,53.95,In stock,Premium
584,584,Origins (Alphas 0.5),28.8,In stock,Standard
585,585,Kitchens of the Great Midwest,19.18,In stock,Budget
586,586,Meternity,56.86,In stock,Premium
587,587,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,19.6,In stock,Budget
588,588,A Time of Torment (Charlie Parker #14),39.67,In stock,Standard
589,589,Persepolis: The Story of a Childhood (Persepolis #1-2),13.03,In stock,Budget
590,590,Brave Enough,57.42,In stock,Premium
591,591,Eragon (The Inheritance Cycle #1),27.41,In stock,Standard
592,592,Anonymous,54.0,In stock,Premium
593,593,Bounty (Colorado Mountain #7),29.82,In stock,Standard
594,594,Between the World and Me,41.39,In stock,Standard
595,595,Without Shame,20.29,In stock,Standard
596,596,Nap-a-Roo,14.44,In stock,Budget
597,597,A Man Called Ove,53.63,In stock,Premium
598,598,Tipping the Velvet,54.23,In stock,Premium
599,599,Close to You,11.88,In stock,Budget
600,600,Don't Forget Steven,27.62,In stock,Standard
601,601,A New Earth: Awakening to Your Life's Purpose,10.66,In stock,Budget
602,602,1st to Die (Women's Murder Club #1),16.97,In stock,Budget
603,603,Voyager (Outlander #3),58.09,In stock,Premium
604,604,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.73,In stock,Budget
605,605,"Fruits Basket, Vol. 4 (Fruits Basket #4)",28.25,In stock,Standard
606,606,13 Hours: The Inside Account of What Really Happened In Benghazi,20.46,In stock,Standard
607,607,The Darkest Corners,32.49,In stock,Standard
608,608,A Short History of Nearly Everything,52.86,In stock,Premium
609,609,Finding God in the Ruins: How God Redeems Pain,20.75,In stock,Standard
610,610,Old School (Diary of a Wimpy Kid #10),39.25,In stock,Standard
611,611,The End of the Jesus Era (An Investigation #1),24.42,In stock,Standard
612,612,Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,56.02,In stock,Premium
613,613,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",22.54,In stock,Standard
614,614,The Third Wave: An Entrepreneurâs Vision of the Future,55.53,In stock,Premium
615,615,Rework,37.19,In stock,Standard
616,616,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",19.09,In stock,Budget
617,617,History of Beauty,16.89,In stock,Budget
618,618,"Unstuffed: Decluttering Your Home, Mind, and Soul",14.82,In stock,Budget
619,619,Counted With the Stars (Out from Egypt #1),35.63,In stock,Standard
620,620,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",49.45,In stock,Standard
